crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,save_data,save_roi,start_date,window_size,cv_folds,dev_size,save_results,shuffle_data,training_size,mlp_training,mlp_eval,svc_training,svc_eval
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.557627118644,0.513559322034,0.571186440678,0.494915254237
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.545762711864,0.51186440678,0.516949152542,0.528813559322
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.555282555283,0.496314496314,0.545454545455,0.501228501229
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.594594594595,0.469287469287,0.572481572482,0.501228501229
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.571428571429,0.497777777778,0.571428571429,0.497777777778
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.575892857143,0.528888888889,0.549107142857,0.52
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.547457627119,0.525423728814,0.55593220339,0.525423728814
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.542372881356,0.532203389831,0.530508474576,0.523728813559
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.542997542998,0.486486486486,0.528255528256,0.535626535627
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.599508599509,0.469287469287,0.572481572482,0.501228501229
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.607142857143,0.488888888889,0.5625,0.506666666667
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.558035714286,0.56,0.549107142857,0.52
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.522033898305,0.508474576271,0.540677966102,0.486440677966
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.525423728814,0.525423728814,0.522033898305,0.503389830508
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.552825552826,0.486486486486,0.55773955774,0.550368550369
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.545454545455,0.474201474201,0.560196560197,0.4914004914
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.558035714286,0.537777777778,0.540178571429,0.568888888889
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.589285714286,0.52,0.5625,0.506666666667
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.55593220339,0.498305084746,0.513559322034,0.484745762712
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.533898305085,0.505084745763,0.515254237288,0.516949152542
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.550368550369,0.488943488943,0.560196560197,0.5085995086
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.547911547912,0.469287469287,0.560196560197,0.4914004914
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.580357142857,0.493333333333,0.59375,0.493333333333
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.558035714286,0.52,0.5625,0.506666666667
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.560271646859,0.513559322034,0.58234295416,0.576271186441
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.516129032258,0.476271186441,0.509337860781,0.476271186441
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.588669950739,0.503685503686,0.625615763547,0.601965601966
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.571428571429,0.447174447174,0.556650246305,0.5085995086
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.59375,0.589285714286,0.611607142857,0.625
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.575892857143,0.540178571429,0.571428571429,0.540178571429
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.575551782683,0.508474576271,0.568760611205,0.493220338983
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.551782682513,0.489830508475,0.516129032258,0.506779661017
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.583743842365,0.555282555283,0.576354679803,0.513513513514
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.56157635468,0.511056511057,0.554187192118,0.523341523342
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.544642857143,0.544642857143,0.53125,0.544642857143
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.549107142857,0.53125,0.544642857143,0.53125
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.539898132428,0.532203389831,0.592529711375,0.533898305085
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.538200339559,0.523728813559,0.509337860781,0.476271186441
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.635467980296,0.5085995086,0.628078817734,0.601965601966
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.57881773399,0.449631449631,0.576354679803,0.5085995086
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.59375,0.5625,0.598214285714,0.571428571429
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.580357142857,0.540178571429,0.584821428571,0.5
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.541595925297,0.459322033898,0.539898132428,0.530508474576
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.533106960951,0.505084745763,0.514431239389,0.489830508475
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.571428571429,0.513513513514,0.605911330049,0.55773955774
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.571428571429,0.469287469287,0.581280788177,0.518427518428
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.584821428571,0.495535714286,0.584821428571,0.553571428571
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.5625,0.5625,0.558035714286,0.46875
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.592529711375,0.560271646859,0.602716468591,0.631578947368
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.565365025467,0.492359932088,0.521222410866,0.495755517827
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.613300492611,0.495073891626,0.650246305419,0.650246305419
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.556650246305,0.472906403941,0.556650246305,0.472906403941
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.654708520179,0.540178571429,0.641255605381,0.508928571429
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.582959641256,0.607142857143,0.560538116592,0.517857142857
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.584040747029,0.524617996604,0.614601018676,0.599320882852
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.568760611205,0.478777589134,0.526315789474,0.477079796265
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.586206896552,0.51724137931,0.603448275862,0.610837438424
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.554187192118,0.453201970443,0.549261083744,0.453201970443
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.62331838565,0.5625,0.627802690583,0.464285714286
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.600896860987,0.553571428571,0.560538116592,0.553571428571
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.560271646859,0.587436332767,0.602716468591,0.646859083192
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.551782682513,0.495755517827,0.521222410866,0.495755517827
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.645320197044,0.536945812808,0.647783251232,0.633004926108
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.588669950739,0.472906403941,0.571428571429,0.539408866995
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.663677130045,0.553571428571,0.686098654709,0.65625
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.641255605381,0.482142857143,0.600896860987,0.473214285714
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.544991511036,0.548387096774,0.599320882852,0.590831918506
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.553480475382,0.570458404075,0.526315789474,0.477079796265
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.600985221675,0.549261083744,0.642857142857,0.633004926108
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.57881773399,0.453201970443,0.56157635468,0.467980295567
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.596412556054,0.526785714286,0.641255605381,0.598214285714
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.627802690583,0.553571428571,0.57399103139,0.46875
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.574829931973,0.590831918506,0.663265306122,0.672325976231
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.581632653061,0.51273344652,0.557823129252,0.543293718166
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.585185185185,0.541871921182,0.661728395062,0.65763546798
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.56049382716,0.480295566502,0.56049382716,0.480295566502
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.659192825112,0.614349775785,0.690582959641,0.62331838565
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.565022421525,0.520179372197,0.547085201794,0.520179372197
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.59693877551,0.543293718166,0.625850340136,0.638370118846
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.574829931973,0.485568760611,0.53231292517,0.495755517827
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.572839506173,0.490147783251,0.624691358025,0.647783251232
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.555555555556,0.467980295567,0.555555555556,0.467980295567
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.618834080717,0.565022421525,0.645739910314,0.668161434978
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.560538116592,0.533632286996,0.556053811659,0.533632286996
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.56462585034,0.531409168081,0.603741496599,0.658743633277
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.573129251701,0.48726655348,0.530612244898,0.499151103565
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.654320987654,0.507389162562,0.686419753086,0.667487684729
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.585185185185,0.480295566502,0.585185185185,0.480295566502
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.636771300448,0.578475336323,0.713004484305,0.726457399103
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.596412556054,0.479820627803,0.565022421525,0.470852017937
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,True,0.7,0.573129251701,0.544991511036,0.59693877551,0.616298811545
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,40,4,0.5,True,False,0.7,0.544217687075,0.48896434635,0.52380952381,0.485568760611
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,True,0.7,0.61975308642,0.539408866995,0.696296296296,0.672413793103
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,40,4,0.5,True,False,0.7,0.58024691358,0.458128078818,0.58024691358,0.487684729064
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,True,0.7,0.699551569507,0.547085201794,0.699551569507,0.677130044843
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,40,4,0.5,True,False,0.7,0.596412556054,0.466367713004,0.582959641256,0.479820627803
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.536752136752,0.54358974359,0.51452991453,0.54358974359
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.535042735043,0.499145299145,0.521367521368,0.521367521368
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.554726368159,0.532338308458,0.549751243781,0.492537313433
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.557213930348,0.475124378109,0.564676616915,0.5
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.570776255708,0.536363636364,0.575342465753,0.436363636364
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.561643835616,0.513636363636,0.561643835616,0.513636363636
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.538461538462,0.504273504274,0.533333333333,0.48547008547
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.519658119658,0.505982905983,0.512820512821,0.511111111111
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.554726368159,0.529850746269,0.522388059701,0.485074626866
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.55223880597,0.532338308458,0.564676616915,0.5
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.529680365297,0.445454545455,0.520547945205,0.554545454545
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.566210045662,0.513636363636,0.561643835616,0.513636363636
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.523076923077,0.509401709402,0.517948717949,0.507692307692
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.521367521368,0.519658119658,0.521367521368,0.494017094017
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.559701492537,0.475124378109,0.544776119403,0.475124378109
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.562189054726,0.539800995025,0.542288557214,0.475124378109
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.570776255708,0.559090909091,0.552511415525,0.577272727273
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.579908675799,0.509090909091,0.575342465753,0.513636363636
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.531623931624,0.45641025641,0.531623931624,0.463247863248
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.521367521368,0.478632478632,0.521367521368,0.494017094017
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.577114427861,0.514925373134,0.55223880597,0.502487562189
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.549751243781,0.524875621891,0.542288557214,0.475124378109
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.584474885845,0.504545454545,0.575342465753,0.5
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.598173515982,0.513636363636,0.575342465753,0.513636363636
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.568493150685,0.528205128205,0.623287671233,0.62735042735
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.513698630137,0.473504273504,0.513698630137,0.473504273504
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.600997506234,0.485074626866,0.623441396509,0.636815920398
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.5536159601,0.482587064677,0.558603491272,0.52736318408
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.630136986301,0.584474885845,0.689497716895,0.598173515982
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.602739726027,0.561643835616,0.584474885845,0.534246575342
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.568493150685,0.51452991453,0.561643835616,0.588034188034
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.553082191781,0.505982905983,0.518835616438,0.487179487179
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.593516209476,0.480099502488,0.628428927681,0.567164179104
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.558603491272,0.400497512438,0.551122194514,0.490049751244
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.602739726027,0.58904109589,0.593607305936,0.543378995434
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.575342465753,0.506849315068,0.557077625571,0.525114155251
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.542808219178,0.504273504274,0.585616438356,0.588034188034
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.532534246575,0.471794871795,0.513698630137,0.473504273504
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.633416458853,0.47263681592,0.638403990025,0.589552238806
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.576059850374,0.544776119403,0.581047381546,0.532338308458
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.593607305936,0.51598173516,0.625570776256,0.493150684932
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.611872146119,0.465753424658,0.593607305936,0.506849315068
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.561643835616,0.511111111111,0.549657534247,0.521367521368
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.542808219178,0.494017094017,0.518835616438,0.487179487179
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.610972568579,0.44776119403,0.57855361596,0.572139303483
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.56608478803,0.524875621891,0.573566084788,0.519900497512
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.593607305936,0.51598173516,0.593607305936,0.538812785388
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.58904109589,0.525114155251,0.58904109589,0.506849315068
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,True,0.7,0.599315068493,0.546232876712,0.676369863014,0.667808219178
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,50,4,0.5,True,False,0.7,0.553082191781,0.47602739726,0.525684931507,0.491438356164
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,True,0.7,0.610972568579,0.543640897756,0.663341645885,0.665835411471
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,50,4,0.5,True,False,0.7,0.5536159601,0.478802992519,0.5536159601,0.478802992519
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,True,0.7,0.619266055046,0.51598173516,0.655963302752,0.716894977169
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,50,4,0.5,True,False,0.7,0.600917431193,0.511415525114,0.600917431193,0.461187214612
