crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,mlp_training,mlp_eval,svc_training,svc_eval
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.588807785888,0.588807785888,0.559610705596,0.647201946472
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.618421052632,0.572052401747,0.631578947368,0.598253275109
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.548821548822,0.59595959596,0.59595959596,0.609427609428
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.579075425791,0.547445255474,0.632603406326,0.579075425791
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.609649122807,0.589519650655,0.65350877193,0.628820960699
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.576728499157,0.538720538721,0.605396290051,0.60101010101
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.59756097561,0.56204379562,0.59512195122,0.586374695864
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.587719298246,0.517543859649,0.605263157895,0.609649122807
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.591905564924,0.538720538721,0.610455311973,0.589225589226
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.619512195122,0.537712895377,0.607317073171,0.549878345499
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.59649122807,0.578947368421,0.587719298246,0.618421052632
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.607082630691,0.594276094276,0.640809443508,0.624579124579
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.624390243902,0.56204379562,0.609756097561,0.637469586375
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.649122807018,0.55701754386,0.644736842105,0.671052631579
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.598650927487,0.592592592593,0.608768971332,0.599326599327
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.639024390244,0.557177615572,0.59512195122,0.583941605839
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.701754385965,0.618421052632,0.69298245614,0.675438596491
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.574576271186,0.540677966102,0.562711864407,0.542372881356
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.604422604423,0.550368550369,0.589680589681,0.513513513514
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.620535714286,0.533333333333,0.598214285714,0.533333333333
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.562711864407,0.550847457627,0.55593220339,0.554237288136
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.555282555283,0.538083538084,0.562653562654,0.540540540541
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.575892857143,0.462222222222,0.544642857143,0.586666666667
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.571186440678,0.527118644068,0.564406779661,0.537288135593
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.584766584767,0.464373464373,0.562653562654,0.520884520885
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.620535714286,0.528888888889,0.611607142857,0.52
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.574576271186,0.554237288136,0.562711864407,0.540677966102
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.562653562654,0.530712530713,0.560196560197,0.53316953317
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.575892857143,0.537777777778,0.544642857143,0.586666666667
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.595925297114,0.538983050847,0.597623089983,0.606779661017
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.56157635468,0.493857493857,0.56157635468,0.520884520885
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.59375,0.575892857143,0.602678571429,0.540178571429
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.572156196944,0.518644067797,0.561969439728,0.549152542373
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.591133004926,0.530712530713,0.62315270936,0.562653562654
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.580357142857,0.508928571429,0.571428571429,0.5625
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.577249575552,0.55593220339,0.589134125637,0.577966101695
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.593596059113,0.560196560197,0.573891625616,0.567567567568
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.59375,0.59375,0.607142857143,0.665178571429
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.573853989813,0.583050847458,0.597623089983,0.571186440678
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.620689655172,0.560196560197,0.591133004926,0.530712530713
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.611607142857,0.553571428571,0.580357142857,0.607142857143
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.556876061121,0.565365025467,0.626485568761,0.626485568761
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.57881773399,0.532019704433,0.628078817734,0.625615763547
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.618834080717,0.625,0.668161434978,0.59375
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.599320882852,0.575551782683,0.631578947368,0.607809847199
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.610837438424,0.541871921182,0.610837438424,0.588669950739
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.636771300448,0.553571428571,0.618834080717,0.580357142857
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.565365025467,0.58064516129,0.561969439728,0.553480475382
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.588669950739,0.56157635468,0.645320197044,0.618226600985
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.654708520179,0.571428571429,0.704035874439,0.669642857143
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.585738539898,0.595925297114,0.594227504244,0.60441426146
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.628078817734,0.534482758621,0.62315270936,0.588669950739
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.632286995516,0.571428571429,0.609865470852,0.647321428571
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.600340136054,0.541595925297,0.654761904762,0.65025466893
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.6,0.512315270936,0.61975308642,0.645320197044
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.650224215247,0.591928251121,0.659192825112,0.62331838565
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.591836734694,0.565365025467,0.636054421769,0.62818336163
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.6,0.568965517241,0.63950617284,0.65763546798
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.618834080717,0.62331838565,0.587443946188,0.663677130045
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.593537414966,0.607809847199,0.641156462585,0.679117147708
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.659259259259,0.556650246305,0.674074074074,0.625615763547
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.681614349776,0.596412556054,0.677130044843,0.708520179372
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.591836734694,0.595925297114,0.632653061224,0.611205432937
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.6,0.485221674877,0.587654320988,0.650246305419
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.659192825112,0.605381165919,0.659192825112,0.654708520179
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.57094017094,0.526495726496,0.57264957265,0.519658119658
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.611940298507,0.517412935323,0.609452736318,0.52736318408
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.584474885845,0.477272727273,0.570776255708,0.504545454545
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.565811965812,0.564102564103,0.555555555556,0.555555555556
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.569651741294,0.509950248756,0.554726368159,0.562189054726
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.547945205479,0.595454545455,0.543378995434,0.595454545455
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.579487179487,0.540170940171,0.581196581197,0.511111111111
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.567164179104,0.47263681592,0.55223880597,0.509950248756
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.616438356164,0.468181818182,0.58904109589,0.527272727273
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.547008547009,0.565811965812,0.547008547009,0.565811965812
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.599502487562,0.514925373134,0.57960199005,0.460199004975
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.593607305936,0.445454545455,0.579908675799,0.468181818182
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.606164383562,0.555555555556,0.575342465753,0.6
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.623441396509,0.532338308458,0.633416458853,0.577114427861
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.625570776256,0.579908675799,0.570776255708,0.579908675799
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.585616438356,0.533333333333,0.583904109589,0.591452991453
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.608478802993,0.470149253731,0.625935162095,0.572139303483
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.607305936073,0.579908675799,0.575342465753,0.58904109589
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.577054794521,0.594871794872,0.604452054795,0.594871794872
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.583541147132,0.435323383085,0.551122194514,0.60447761194
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.643835616438,0.547945205479,0.639269406393,0.538812785388
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.587328767123,0.577777777778,0.58904109589,0.598290598291
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.618453865337,0.52736318408,0.618453865337,0.577114427861
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.607305936073,0.566210045662,0.584474885845,0.570776255708
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.590753424658,0.571917808219,0.626712328767,0.655821917808
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.608478802993,0.523690773067,0.668329177057,0.673316708229
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.642201834862,0.557077625571,0.610091743119,0.547945205479
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.609589041096,0.554794520548,0.642123287671,0.61301369863
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.583541147132,0.558603491272,0.630922693267,0.618453865337
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.637614678899,0.552511415525,0.674311926606,0.616438356164
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.599315068493,0.496575342466,0.61301369863,0.647260273973
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.650872817955,0.563591022444,0.663341645885,0.605985037406
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.614678899083,0.625570776256,0.646788990826,0.684931506849
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.604452054795,0.599315068493,0.609589041096,0.595890410959
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.628428927681,0.531172069825,0.638403990025,0.623441396509
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.623853211009,0.598173515982,0.596330275229,0.648401826484
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.596912521441,0.559931506849,0.672384219554,0.710616438356
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.64,0.618453865337,0.73,0.675810473815
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.692660550459,0.582568807339,0.715596330275,0.651376146789
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.617495711835,0.578767123288,0.689536878216,0.623287671233
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.6075,0.598503740648,0.66,0.700748129676
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.660550458716,0.596330275229,0.674311926606,0.614678899083
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.572898799314,0.602739726027,0.634648370497,0.681506849315
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.6375,0.655860349127,0.6775,0.725685785536
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.692660550459,0.564220183486,0.733944954128,0.683486238532
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,50,4,0.5,True,0.7,0.629502572899,0.626712328767,0.632933104631,0.63698630137
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,50,4,0.5,True,0.7,0.6225,0.543640897756,0.615,0.668329177057
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,50,4,0.5,True,0.7,0.678899082569,0.577981651376,0.688073394495,0.655963302752
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.6,0.536206896552,0.581034482759,0.531034482759
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.576826196474,0.55919395466,0.584382871537,0.55919395466
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.565420560748,0.590697674419,0.53738317757,0.460465116279
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.553448275862,0.524137931034,0.55,0.556896551724
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.564231738035,0.576826196474,0.564231738035,0.518891687657
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.607476635514,0.53488372093,0.616822429907,0.506976744186
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.572413793103,0.534482758621,0.568965517241,0.544827586207
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.564231738035,0.564231738035,0.554156171285,0.521410579345
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.593457943925,0.558139534884,0.588785046729,0.451162790698
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.565517241379,0.527586206897,0.560344827586,0.551724137931
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.569269521411,0.534005037783,0.546599496222,0.52644836272
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.57476635514,0.488372093023,0.565420560748,0.548837209302
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.583765112263,0.53275862069,0.60621761658,0.625862068966
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.590909090909,0.539042821159,0.575757575758,0.564231738035
XRP,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.556074766355,0.621495327103,0.560747663551,0.588785046729
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.569948186528,0.543103448276,0.59067357513,0.6
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.570707070707,0.566750629723,0.585858585859,0.586901763224
XRP,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.602803738318,0.560747663551,0.644859813084,0.579439252336
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.59067357513,0.558620689655,0.60621761658,0.615517241379
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.641414141414,0.544080604534,0.616161616162,0.584382871537
XRP,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.635514018692,0.53738317757,0.630841121495,0.523364485981
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.556131260794,0.520689655172,0.568221070812,0.586206896552
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.598484848485,0.594458438287,0.60101010101,0.614609571788
XRP,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.616822429907,0.53738317757,0.593457943925,0.584112149533
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.585492227979,0.618307426598,0.680483592401,0.687392055268
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.623737373737,0.527777777778,0.659090909091,0.671717171717
XRP,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.633802816901,0.588785046729,0.713615023474,0.663551401869
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.604490500864,0.554404145078,0.673575129534,0.626943005181
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.621212121212,0.54797979798,0.646464646465,0.651515151515
XRP,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.633802816901,0.570093457944,0.666666666667,0.668224299065
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.582037996546,0.523316062176,0.677029360967,0.630397236615
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.686868686869,0.631313131313,0.674242424242,0.641414141414
XRP,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.704225352113,0.570093457944,0.666666666667,0.602803738318
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.59585492228,0.54231433506,0.616580310881,0.625215889465
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.618686868687,0.608585858586,0.636363636364,0.669191919192
XRP,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.62441314554,0.560747663551,0.638497652582,0.565420560748
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.603806228374,0.533678756477,0.69723183391,0.704663212435
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.655696202532,0.646464646465,0.739240506329,0.729797979798
XRP,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.699530516432,0.568075117371,0.75117370892,0.68544600939
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.596885813149,0.613126079447,0.673010380623,0.682210708117
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.635443037975,0.623737373737,0.681012658228,0.689393939394
XRP,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.694835680751,0.558685446009,0.694835680751,0.680751173709
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.61937716263,0.582037996546,0.673010380623,0.668393782383
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.683544303797,0.676767676768,0.698734177215,0.714646464646
XRP,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,60,4,0.5,True,0.7,0.62441314554,0.615023474178,0.633802816901,0.713615023474
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,60,4,0.5,True,0.7,0.617647058824,0.633851468048,0.636678200692,0.628670120898
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,60,4,0.5,True,0.7,0.637974683544,0.646464646465,0.653164556962,0.681818181818
